sdo-ssh,3897,udp,Simple Distributed Objects over SSH,[Alexander_Philippou],[Alexander_Philippou],2003-10,,,,,
senip,3898,udp,"IAS, Inc. SmartEye NET Internet Protocol",[Matt_Nowicki],[Matt_Nowicki],2003-10,,,,,
itv-control,3899,udp,ITV Port,[Alex_Nicu],[Alex_Nicu],2003-10,,,,,
udt-os,3900,udp,"Unidata UDT OS
udt_os,3900,udp,Unidata UDT OS,[James_Powell],[James_Powell],,,,,,"This entry is an alias to ""udt-os"".
nimsh,3901,udp,NIM Service Handler,[Paul_B_Finley],[Paul_B_Finley],2003-10,,,,,
nimaux,3902,udp,NIMsh Auxiliary Port,[Paul_B_Finley],[Paul_B_Finley],2003-10,,,,,
charsetmgr,3903,udp,CharsetMGR,[Tatsuya_Ueda],[Tatsuya_Ueda],2003-10,,,,,
omnilink-port,3904,udp,Arnet Omnilink Port,[Ronen_Shaul],[Ronen_Shaul],2003-10,,,,,
mupdate,3905,udp,Mailbox Update (MUPDATE) protocol,,,,,[RFC3656],,,
topovista-data,3906,udp,TopoVista elevation data,[Gregg_Townsend],[Gregg_Townsend],2003-11,,,,,
imoguia-port,3907,udp,Imoguia Port,[Emidio_Cunha],[Emidio_Cunha],2003-11,,,,,
hppronetman,3908,udp,HP Procurve NetManagement,[Devon_Dawson],[Devon_Dawson],2003-11,,,,,
surfcontrolcpa,3909,udp,SurfControl CPA,[Hywel_Morgan],[Hywel_Morgan],2003-11,,,,,
prnrequest,3910,udp,Printer Request Port,[Brett_Green],[Brett_Green],2003-11,,,,,
prnstatus,3911,udp,Printer Status Port,[Brett_Green],[Brett_Green],2003-11,,,,,
gbmt-stars,3912,udp,Global Maintech Stars,[Harry_Goldschmitt],[Harry_Goldschmitt],2003-11,,,,,
listcrt-port,3913,udp,ListCREATOR Port,[Tomokazu_Asai],[Tomokazu_Asai],2003-11,,,,,
listcrt-port-2,3914,udp,ListCREATOR Port 2,[Tomokazu_Asai],[Tomokazu_Asai],2003-11,,,,,
agcat,3915,udp,Auto-Graphics Cataloging,[Paul_Cope],[Paul_Cope],2003-11,,,,,
wysdmc,3916,udp,WysDM Controller,[Jim_McDonald_2],[Jim_McDonald_2],2003-11,,,,,
aftmux,3917,udp,AFT multiples port,[Alfred_Schmidt],[Alfred_Schmidt],2003-11,,,,,
pktcablemmcops,3918,udp,PacketCableMultimediaCOPS,[Eric_Rosenfeld],[Eric_Rosenfeld],2003-11,,,,,
hyperip,3919,udp,HyperIP,[Dave_Reiland],[Dave_Reiland],2003-11,,,,,
exasoftport1,3920,udp,Exasoft IP Port,[Alan_Malik],[Alan_Malik],2003-11,,,,,
herodotus-net,3921,udp,Herodotus Net,[Adam_Gawne_Cain],[Adam_Gawne_Cain],2003-11,,,,,
sor-update,3922,udp,Soronti Update Port,[Carleton_Watkins],[Carleton_Watkins],2003-11,,,,,
symb-sb-port,3923,udp,Symbian Service Broker,[Ian_McDowall],[Ian_McDowall],2003-11,,,,,
mpl-gprs-port,3924,udp,MPL_GPRS_Port,[David_Barrass_2],[David_Barrass_2],2003-11,,,,,
zmp,3925,udp,Zoran Media Port,[Gerard_Cerchio],[Gerard_Cerchio],2003-11,,,,,
winport,3926,udp,WINPort,[Alwin_Egger],[Alwin_Egger],2003-11,,,,,
natdataservice,3927,udp,ScsTsr,[Ghanshyam_Patel],[Ghanshyam_Patel],2003-11,,,,,
netboot-pxe,3928,udp,PXE NetBoot Manager,[Markus_Treinen],[Markus_Treinen],2003-11,,,,,
smauth-port,3929,udp,AMS Port,[Angelique_Dokos],[Angelique_Dokos],2003-11,,,,,
syam-webserver,3930,udp,Syam Web Server Port,[Michael_Daniele],[Michael_Daniele],2003-11,,,,,
msr-plugin-port,3931,udp,MSR Plugin Port,[Ron_Steed],[Ron_Steed],2003-11,,,,,
dyn-site,3932,udp,Dynamic Site System,[Steve_Qi],[Steve_Qi],2003-11,,,,,
plbserve-port,3933,udp,PL/B App Server User Port,[Edward_R_Boedecker],[Edward_R_Boedecker],2003-11,,,,,
sunfm-port,3934,udp,PL/B File Manager Port,[Edward_R_Boedecker],[Edward_R_Boedecker],2003-11,,,,,
sdp-portmapper,3935,udp,SDP Port Mapper Protocol,[James_Pinkerton],[James_Pinkerton],2003-11,,,,,
mailprox,3936,udp,Mailprox,[Christof_Drescher],[Christof_Drescher],2003-11,,,,,
dvbservdsc,3937,udp,DVB Service Discovery,[Bert_van_Willigen][Peter_MacAvock],[Bert_van_Willigen][Peter_MacAvock],2003-11,,,,,
dbcontrol-agent,3938,udp,"Oracel dbControl Agent po
dbcontrol_agent,3938,udp,Oracel dbControl Agent po,[Todd_Guay],[Todd_Guay],2003-11,,,,,"This entry is an alias to ""dbcontrol-agent"".
aamp,3939,udp,Anti-virus Application Management Port,[In_sik_Choi],[In_sik_Choi],2002-02,,,,,
xecp-node,3940,udp,XeCP Node Service,[Brent_McCullough],[Brent_McCullough],2003-11,,,,,
homeportal-web,3941,udp,Home Portal Web Server,[Christian_Beaumont],[Christian_Beaumont],2003-11,,,,,
srdp,3942,udp,satellite distribution,[Simone_Molendini],[Simone_Molendini],2003-11,,,,,
tig,3943,udp,TetraNode Ip Gateway,[B_van_Klinken],[B_van_Klinken],2003-12,,,,,
sops,3944,udp,S-Ops Management,[Stefan_Hochuli],[Stefan_Hochuli],2003-12,,,,,
emcads,3945,udp,EMCADS Server Port,[Lars_Struwe_Christen],[Lars_Struwe_Christen],2004-01,,,,,
backupedge,3946,udp,BackupEDGE Server,[Frank_Liberato],[Frank_Liberato],2004-06,,,,,
ccp,3947,udp,"Connect and Control Protocol for Consumer, Commercial, and Industrial Electronic Devices",[Aaron_Myer],[Aaron_Myer],2004-06,,,,,
apdap,3948,udp,Anton Paar Device Administration Protocol,[Martin_Leitner],[Martin_Leitner],2004-06,,,,,
drip,3949,udp,Dynamic Routing Information Protocol,[Dana_Blair],[Dana_Blair],2004-06,,,,,
namemunge,3950,udp,Name Munging,[John_C_Klensin],[John_C_Klensin],2004-07,,,,,
pwgippfax,3951,udp,PWG IPP Facsimile,[Ira_McDonald],[Ira_McDonald],2004-08,,,,,
i3-sessionmgr,3952,udp,I3 Session Manager,[Mike_Gagle_2],[Mike_Gagle_2],2004-08,,,,,
xmlink-connect,3953,udp,Eydeas XMLink Connect,[David_Crewson],[David_Crewson],2004-09,,,,,
adrep,3954,udp,AD Replication RPC,[Robert_Ball],[Robert_Ball],2008-03-26,,,,,
p2pcommunity,3955,udp,p2pCommunity,[Tiago_Bittencourt_Si],[Tiago_Bittencourt_Si],2005-08,,,,,
gvcp,3956,udp,GigE Vision Control,[Eric_Carey],[Eric_Carey],2005-08,,,,,
mqe-broker,3957,udp,MQEnterprise Broker,,,,,,,,
mqe-agent,3958,udp,MQEnterprise Agent,[Bob_Lauria],[Bob_Lauria],2005-08,,,,,
treehopper,3959,udp,Tree Hopper Networking,[Gary_Whelan],[Gary_Whelan],2005-08,,,,,
bess,3960,udp,Bess Peer Assessment,[Peter_Verdon],[Peter_Verdon],2005-08,,,,,
proaxess,3961,udp,ProAxess Server,[Jonas_Ahlqvist],[Jonas_Ahlqvist],2005-08,,,,,
sbi-agent,3962,udp,SBI Agent Protocol,[Yossi_Appleboum_2],[Yossi_Appleboum_2],2005-08,,,,,
thrp,3963,udp,Teran Hybrid Routing Protocol,[Spencer_Teran],[Spencer_Teran],2005-08,,,,,
sasggprs,3964,udp,SASG GPRS,[Cristian_Petculescu_3],[Cristian_Petculescu_3],2005-08,,,,,
ati-ip-to-ncpe,3965,udp,Avanti IP to NCPE API,[Steve_Meyer_Sr],[Steve_Meyer_Sr],2005-08,,,,,
bflckmgr,3966,udp,BuildForge Lock Manager,[Joe_Senner],[Joe_Senner],2005-08,,,,,
ppsms,3967,udp,PPS Message Service,[Bart_Schaefer],[Bart_Schaefer],2005-08,,,,,
ianywhere-dbns,3968,udp,iAnywhere DBNS,[Graeme_Perrow],[Graeme_Perrow],2005-08,,,,,
landmarks,3969,udp,Landmark Messages,[Petri_Rauhala],[Petri_Rauhala],2005-08,,,,,
lanrevagent,3970,udp,LANrev Agent,[Martin_Bestmann_3],[Martin_Bestmann_3],,,,,,"Defined TXT keys:
lanrevserver,3971,udp,LANrev Server,[Martin_Bestmann_3],[Martin_Bestmann_3],2005-08,,,,,
iconp,3972,udp,ict-control Protocol,[Roel_Harbers],[Roel_Harbers],2005-08,,,,,
progistics,3973,udp,ConnectShip Progistics,[Jeff_Skaistis],[Jeff_Skaistis],2005-08,,,,,
citysearch,3974,udp,Remote Applicant Tracking Service,[Marc_Castelluccio],[Marc_Castelluccio],2005-08,,,,,
airshot,3975,udp,Air Shot,[Shingo_Kimura],[Shingo_Kimura],2005-08,,,,,
opswagent,3976,udp,Opsware Agent,,,,,,,,
opswmanager,3977,udp,Opsware Manager,[Dave_Jagoda],[Dave_Jagoda],2006-06,,,,,
secure-cfg-svr,3978,udp,Secured Configuration Server,[Dr_Anupam_Bharali],[Dr_Anupam_Bharali],2006-06,,,,,
smwan,3979,udp,Smith Micro Wide Area Network Service,[David_Sperling],[David_Sperling],2006-06,,,,,
acms,3980,udp,Aircraft Cabin Management System,[Dustin_Zack],[Dustin_Zack],2006-06,,,,,
starfish,3981,udp,Starfish System Admin,[Dan_Razzell],[Dan_Razzell],2006-06,,,,,
eis,3982,udp,ESRI Image Server,,,,,,,,
eisp,3983,udp,ESRI Image Service,[Keith_Ryden],[Keith_Ryden],2006-07,,,,,
mapper-nodemgr,3984,udp,MAPPER network node manager,,,,,,,,
mapper-mapethd,3985,udp,MAPPER TCP/IP server,,,,,,,,
mapper-ws-ethd,3986,udp,"MAPPER workstation server
mapper-ws_ethd,3986,udp,MAPPER workstation server,[John_C_Horton],[John_C_Horton],,,,,,"This entry is an alias to ""mapper-ws-ethd"".
centerline,3987,udp,Centerline,[Mark_Simpson],[Mark_Simpson],,,,,,
dcs-config,3988,udp,DCS Configuration Port,[Ian_Cargill],[Ian_Cargill],2005-08,,,,,
bv-queryengine,3989,udp,BindView-Query Engine,,,,,,,,
bv-is,3990,udp,BindView-IS,,,,,,,,
bv-smcsrv,3991,udp,BindView-SMCServer,,,,,,,,
bv-ds,3992,udp,BindView-DirectoryServer,,,,,,,,
bv-agent,3993,udp,BindView-Agent,[David_A_Gayler],[David_A_Gayler],2005-08,,,,,
iss-mgmt-ssl,3995,udp,ISS Management Svcs SSL,[Wes_Wilson],[Wes_Wilson],2003-10,,,,,
abcsoftware,3996,udp,abcsoftware-01,[Andrew_Zimmerman],[Andrew_Zimmerman],2004-06,,,,,
agentsease-db,3997,udp,aes_db,[Colin_Hughes],[Colin_Hughes],2006-02,,,,,
dnx,3998,udp,Distributed Nagios Executor Service,[John_Calcote],[John_Calcote],2007-11-06,,,,,
nvcnet,3999,udp,Norman distributes scanning service,[Kristian_A_Bognaes],[Kristian_A_Bognaes],2007-11-06,,,,,
terabase,4000,udp,Terabase,[Thor_Olson],[Thor_Olson],,,,,,"Potential Conflict of ports
newoak,4001,udp,NewOak,[Jim_Philippou],[Jim_Philippou],,,,,,
pxc-spvr-ft,4002,udp,pxc-spvr-ft,,,,,,,,
pxc-splr-ft,4003,udp,pxc-splr-ft,,,,,,,,
pxc-roid,4004,udp,pxc-roid,,,,,,,,
pxc-pin,4005,udp,pxc-pin,,,,,,,,
pxc-spvr,4006,udp,pxc-spvr,,,,,,,,
pxc-splr,4007,udp,pxc-splr,[Dave_Nesbitt],[Dave_Nesbitt],,,,,,
netcheque,4008,udp,NetCheque accounting,[B_Clifford_Neuman],[B_Clifford_Neuman],,,,,,
chimera-hwm,4009,udp,Chimera HWM,[Ken_Anderson],[Ken_Anderson],,,,,,
samsung-unidex,4010,udp,Samsung Unidex,[Konstantin_V_Vyazni],[Konstantin_V_Vyazni],,,,,,
altserviceboot,4011,udp,Alternate Service Boot,[Eric_Dittert],[Eric_Dittert],,,,,,
pda-gate,4012,udp,PDA Gate,[Masakuni_Okada],[Masakuni_Okada],,,,,,
acl-manager,4013,udp,ACL Manager,[Toru_Murai],[Toru_Murai],,,,,,
taiclock,4014,udp,TAICLOCK,[Dan_Bernstein_3],[Dan_Bernstein_3],,,,,,
talarian-mcast1,4015,udp,Talarian Mcast,,,,,,,,
talarian-mcast2,4016,udp,Talarian Mcast,,,,,,,,
talarian-mcast3,4017,udp,Talarian Mcast,,,,,,,,
talarian-mcast4,4018,udp,Talarian Mcast,,,,,,,,
talarian-mcast5,4019,udp,Talarian Mcast,[Geoff_Mendal],[Geoff_Mendal],,,,,,
trap,4020,udp,TRAP Port,[Jeffrey_C_Byrd],[Jeffrey_C_Byrd],,,,,,
nexus-portal,4021,udp,Nexus Portal,[Damian_Tarnawsky],[Damian_Tarnawsky],,,,,,
dnox,4022,udp,DNOX,[Leo_Rathnayake],[Leo_Rathnayake],,,,,,
esnm-zoning,4023,udp,ESNM Zoning Port,[Yong_Cai],[Yong_Cai],,,,,,
tnp1-port,4024,udp,TNP1 User Port,[Tony_Gibbs],[Tony_Gibbs],,,,,,
partimage,4025,udp,Partition Image Port,[Franck_Ladurelle],[Franck_Ladurelle],,,,,,
as-debug,4026,udp,Graphical Debug Server,[Steve_Halverson],[Steve_Halverson],,,,,,
bxp,4027,udp,bitxpress,[Morgan_Doyle],[Morgan_Doyle],,,,,,
dtserver-port,4028,udp,DTServer Port,[Stephen_Aikins],[Stephen_Aikins],,,,,,
ip-qsig,4029,udp,IP Q signaling protocol,[Toru_Tachibana],[Toru_Tachibana],,,,,,
jdmn-port,4030,udp,Accell/JSP Daemon Port,[Daegis_Inc],[Chris_Anderson],,2012-07-12,,,,
suucp,4031,udp,UUCP over SSL,[Harald_Welte],[Harald_Welte],,,,,,
vrts-auth-port,4032,udp,VERITAS Authorization Service,[Stefan_Winkel],[Stefan_Winkel],,,,,,
sanavigator,4033,udp,SANavigator Peer Port,[Robert_J_Chansler],[Robert_J_Chansler],,,,,,
ubxd,4034,udp,Ubiquinox Daemon,[Kit_Smithers],[Kit_Smithers],,,,,,
wap-push-http,4035,udp,WAP Push OTA-HTTP port,,,,,,,,
wap-push-https,4036,udp,WAP Push OTA-HTTP secure,[Matthieu_Lachance],[Matthieu_Lachance],,,,,,
ravehd,4037,udp,RaveHD network control,[Jason_Howard],[Jason_Howard],2006-01,,,,,
fazzt-ptp,4038,udp,Fazzt Point-To-Point,,,,,,,,
fazzt-admin,4039,udp,Fazzt Administration,[Lewis_Wolfgang],[Lewis_Wolfgang],2006-05,,,,,
yo-main,4040,udp,Yo.net main service,[John_Tintor],[John_Tintor],,,,,,
houston,4041,udp,Rocketeer-Houston,[Johnny_C_Norris_II],[Johnny_C_Norris_II],,,,,,
ldxp,4042,udp,LDXP,[Craig_Calef],[Craig_Calef],,,,,,
nirp,4043,udp,Neighbour Identity Resolution,,,,,,,,
ltp,4044,udp,Location Tracking Protocol,,,,,,,,
npp,4045,udp,Network Paging Protocol,,,,,,,Known UNAUTHORIZED USE: Port 4045,
acp-proto,4046,udp,Accounting Protocol,,,,,,,,
ctp-state,4047,udp,Context Transfer Protocol,[Hesham_Soliman],[Hesham_Soliman],2005-11,,,,,
wafs,4049,udp,Wide Area File Services,[Yuval_Hager],[Yuval_Hager],2006-01,,,,,
cisco-wafs,4050,udp,Wide Area File Services,[Etai_Lev_Ran],[Etai_Lev_Ran],2005-02,,,,,
cppdp,4051,udp,Cisco Peer to Peer Distribution Protocol,[Susan_Sauter],[Susan_Sauter],2006-07,,,,,
interact,4052,udp,VoiceConnect Interact,[Jonathan_Custance],[Jonathan_Custance],2006-07,,,,,
ccu-comm-1,4053,udp,CosmoCall Universe Communications Port 1,,,,,,,,
ccu-comm-2,4054,udp,CosmoCall Universe Communications Port 2,,,,,,,,
ccu-comm-3,4055,udp,CosmoCall Universe Communications Port 3,[Steve_Dellutri_2],[Steve_Dellutri_2],2006-07,,,,,
lms,4056,udp,Location Message Service,[Sergey_Burnevsky],[Sergey_Burnevsky],2006-08,,,,,
wfm,4057,udp,Servigistics WFM server,[Yuri_Machkasov_2],[Yuri_Machkasov_2],2006-08,,,,,
kingfisher,4058,udp,Kingfisher protocol,[Vaughan_Wesson],[Vaughan_Wesson],2006-10,,,,,
dlms-cosem,4059,udp,DLMS/COSEM,[Gyozo_Kmethy],[Gyozo_Kmethy],2006-11,,,,,
dsmeter-iatc,4060,udp,"DSMETER Inter-Agent Transfer Channel
dsmeter_iatc,4060,udp,DSMETER Inter-Agent Transfer Channel,[John_McCann],[John_McCann],2006-12,,,,,"This entry is an alias to ""dsmeter-iatc"".
ice-location,4061,udp,Ice Location Service (TCP),,,,,,,,
ice-slocation,4062,udp,Ice Location Service (SSL),,,,,,,,
ice-router,4063,udp,Ice Firewall Traversal Service (TCP),,,,,,,,
ice-srouter,4064,udp,Ice Firewall Traversal Service (SSL),[Bernard_Normier],[Bernard_Normier],2006-12,,,,,
avanti-cdp,4065,udp,"Avanti Common Data
avanti_cdp,4065,udp,Avanti Common Data,[Steve_Meyer_Sr],[Steve_Meyer_Sr],2007-02,,,,,"This entry is an alias to ""avanti-cdp"".
pmas,4066,udp,Performance Measurement and Analysis,[Zenon_Fortuna],[Zenon_Fortuna],2007-02,,,,,
idp,4067,udp,Information Distribution Protocol,[Michaela_Vanderveen],[Michaela_Vanderveen],2007-02,,,,,
ipfltbcst,4068,udp,IP Fleet Broadcast,[Trung_Huu_Tran],[Trung_Huu_Tran],2007-03,,,,,
minger,4069,udp,Minger Email Address Validation Service,[Arvel_Hathcock],[Arvel_Hathcock],2007-03,,,,,
tripe,4070,udp,Trivial IP Encryption (TrIPE),[Mark_Wooding],[Mark_Wooding],2007-07-10,,,,,
aibkup,4071,udp,Automatically Incremental Backup,[Volker_Wiegand],[Volker_Wiegand],2007-07-10,,,,,
zieto-sock,4072,udp,Zieto Socket Communications,[Malcolm_McLean],[Malcolm_McLean],2007-07-19,,,,,
iRAPP,4073,udp,iRAPP Server Protocol,[Vladimir_Bickov],[Vladimir_Bickov],2007-08-20,,,,,
cequint-cityid,4074,udp,Cequint City ID UI trigger,[Phill_Goeckler],[Phill_Goeckler],2007-08-20,,,,,
perimlan,4075,udp,ISC Alarm Message Service,[Bernie_Malkowski],[Bernie_Malkowski],2007-08-20,,,,,
seraph,4076,udp,Seraph DCS,[Jason_Spence],[Jason_Spence],2008-01-22,,,,,
ascomalarm,4077,udp,Ascom IP Alarming,[Ascom_Austria_GmbH],[Ascom_Austria_GmbH],2008-05-01,,,,,
,4078,udp,Reserved,,,,,,,,
santools,4079,udp,SANtools Diagnostic Server,[David_A_Lethe_2],[David_A_Lethe_2],2008-05-01,,,,,
lorica-in,4080,udp,Lorica inside facing,,,,,,,,
lorica-in-sec,4081,udp,Lorica inside facing (SSL),,,,,,,,
lorica-out,4082,udp,Lorica outside facing,,,,,,,,
lorica-out-sec,4083,udp,Lorica outside facing (SSL),[Johannes_Skov_Frands],[Johannes_Skov_Frands],2008-02-28,,,,,
fortisphere-vm,4084,udp,Fortisphere VM Service,[Daniel_Becker_4],[Daniel_Becker_4],2008-06-03,,,,,
,4085,udp,Reserved,,,,,,,,
ftsync,4086,udp,Firewall/NAT state table synchronization,[Heiner_Erne],[Heiner_Erne],2008-06-06,,,,,
,4087,udp,Reserved,,,,,,,,
,4088,udp,Reserved,,,,,,,,
opencore,4089,udp,OpenCORE Remote Control Service,[Pim_van_Riezen],[Pim_van_Riezen],2006-07,,,,,
omasgport,4090,udp,OMA BCAST Service Guide,[Mark_Lipford],[Mark_Lipford],2006-07,,,,,
ewinstaller,4091,udp,EminentWare Installer,,,,,,,,
ewdgs,4092,udp,EminentWare DGS,[David_A_Gayler_2],[David_A_Gayler_2],2006-07,,,,,
pvxpluscs,4093,udp,Pvx Plus CS Host,[Michael_King],[Michael_King],2006-07,,,,,
sysrqd,4094,udp,sysrq daemon,[Julien_Danjou],[Julien_Danjou],2006-07,,,,,
xtgui,4095,udp,xtgui information service,[Jim_Robanske],[Jim_Robanske],2006-05,,,,,
bre,4096,udp,BRE (Bridge Relay Element),[Stephen_Egbert],[Stephen_Egbert],,,,,,
patrolview,4097,udp,Patrol View,[Portnoy_Boxman],[Portnoy_Boxman],,,,,,
drmsfsd,4098,udp,drmsfsd,[Masao_Iwai],[Masao_Iwai],,,,,,
dpcp,4099,udp,DPCP,[John_Croft],[John_Croft],,,,,,
igo-incognito,4100,udp,IGo Incognito Data Port,[Paul_Reddy_2],[Paul_Reddy_2],2002-02,,,,,
brlp-0,4101,udp,Braille protocol,,,,,,,,
brlp-1,4102,udp,Braille protocol,,,,,,,,
brlp-2,4103,udp,Braille protocol,,,,,,,,
brlp-3,4104,udp,Braille protocol,[Sebastien_Hinderer],[Sebastien_Hinderer],2006-03,,,,,
shofar,4105,udp,Shofar,[ShofarNexus],[John_Kozlowski],2006-07,2012-02-20,,,,
synchronite,4106,udp,Synchronite,[James_Figgins],[James_Figgins],2006-07,,,,,
j-ac,4107,udp,JDL Accounting LAN Service,[Takashi_Sahara],[Takashi_Sahara],2006-09,,,,,
accel,4108,udp,ACCEL,[Masahiro_Koiwai],[Masahiro_Koiwai],2006-10,,,,,
izm,4109,udp,Instantiated Zero-control Messaging,[David_Miller],[David_Miller],2007-02,,,,,
g2tag,4110,udp,G2 RFID Tag Telemetry Data,[David_Goodall],[David_Goodall],2007-02,,,,,
xgrid,4111,udp,Xgrid,[David_Kramer],[David_Kramer],2004-11,,,,,
apple-vpns-rp,4112,udp,Apple VPN Server Reporting Protocol,[Christophe_Allie],[Christophe_Allie],2006-08,,,,,
aipn-reg,4113,udp,AIPN LS Registration,[Qiang_Zhang_2],[Qiang_Zhang_2],2006-10,,,,,
jomamqmonitor,4114,udp,JomaMQMonitor,[Marcel_Hofstetter],[Marcel_Hofstetter],2003-01,,,,,
cds,4115,udp,CDS Transfer Agent,[Neil_Coggins],[Neil_Coggins],2006-07,,,,,
smartcard-tls,4116,udp,smartcard-TLS,[Ilan_Mahalal],[Ilan_Mahalal],2006-04,,,,,
hillrserv,4117,udp,Hillr Connection Manager,[Freddy_A_Ayuso_Hens],[Freddy_A_Ayuso_Hens],2008-05-22,,,,,
netscript,4118,udp,Netadmin Systems NETscript service,[Goran_Runfeldt],[Goran_Runfeldt],2006-12,,,,,
assuria-slm,4119,udp,Assuria Log Manager,[Nick_Connor],[Nick_Connor],2006-12,,,,,
e-builder,4121,udp,e-Builder Application Communication,[James_Caza],[James_Caza],2006-12,,,,,
fprams,4122,udp,Fiber Patrol Alarm Service,[Zhizhong_Zhuang],[Zhizhong_Zhuang],2006-12,,,,,
z-wave,4123,udp,Z-Wave Protocol,[Sigma_Designs_Inc_2],[Anders_Brandt][Mary_Miller],2007-02,2012-11-08,,,,
tigv2,4124,udp,Rohill TetraNode Ip Gateway v2,[Bert_Bouwers],[Bert_Bouwers],2007-05,,,,,
opsview-envoy,4125,udp,Opsview Envoy,[Ton_Voon],[Ton_Voon],2008-09-26,,,,,
ddrepl,4126,udp,Data Domain Replication Service,[Pratik_Wadher],[Pratik_Wadher],2007-05,,,,,
unikeypro,4127,udp,NetUniKeyServer,[Raymond_Chaw],[Raymond_Chaw],2007-05,,,,,
nufw,4128,udp,NuFW decision delegation protocol,,,,,,,,
nuauth,4129,udp,NuFW authentication protocol,[Eric_Leblond],[Eric_Leblond],2007-06,,,,,
fronet,4130,udp,FRONET message protocol,[Christer_Nygren],[Christer_Nygren],2007-08-07,,,,,
stars,4131,udp,Global Maintech Stars,[Harry_Goldschmitt_2],[Harry_Goldschmitt_2],2007-06,,,,,
nuts-dem,4132,udp,"NUTS Daemon
nuts_dem,4132,udp,NUTS Daemon,,,,,,,,"This entry is an alias to ""nuts-dem"".
nuts-bootp,4133,udp,"NUTS Bootp Server
nuts_bootp,4133,udp,NUTS Bootp Server,[Martin_Freiss_2],[Martin_Freiss_2],,,,,,"This entry is an alias to ""nuts-bootp"".
nifty-hmi,4134,udp,NIFTY-Serve HMI protocol,[Ryuichi_Suzuki],[Ryuichi_Suzuki],,,,,,
cl-db-attach,4135,udp,Classic Line Database Server Attach,,,,,,,,
cl-db-request,4136,udp,Classic Line Database Server Request,,,,,,,,
cl-db-remote,4137,udp,Classic Line Database Server Remote,[Arno_Kirmeir],[Arno_Kirmeir],2007-01,,,,,
nettest,4138,udp,nettest,[David_Borman],[David_Borman],2003-03,,,,,
thrtx,4139,udp,Imperfect Networks Server,[Dinkar_Chivaluri_2],[Dinkar_Chivaluri_2],2006-02,,,,,
cedros-fds,4140,udp,"Cedros Fraud Detection System
cedros_fds,4140,udp,Cedros Fraud Detection System,[Markus_Michels_3],[Markus_Michels_3],2006-10,,,,,"This entry is an alias to ""cedros-fds"".
oirtgsvc,4141,udp,Workflow Server,,,,,,,,
oidocsvc,4142,udp,Document Server,,,,,,,,
oidsr,4143,udp,Document Replication,[Norman_Brie],[Norman_Brie],,,,,,
vvr-control,4145,udp,VVR Control,[Ming_Xu],[Ming_Xu],,,,,,
tgcconnect,4146,udp,TGCConnect Beacon,[Brian_Becker],[Brian_Becker],2006-10,,,,,
vrxpservman,4147,udp,Multum Service Manager,[Scott_Mager],[Scott_Mager],2006-10,,,,,
hhb-handheld,4148,udp,HHB Handheld Client,[Steven_G_Loughner],[Steven_G_Loughner],2007-03,,,,,
agslb,4149,udp,A10 GSLB Service,[John_Chiong],[John_Chiong],2007-07-02,,,,,
PowerAlert-nsa,4150,udp,PowerAlert Network Shutdown Agent,[Mike_Delgrosso_2],[Mike_Delgrosso_2],2007-07-02,,,,,
menandmice-noh,4151,udp,"Men & Mice Remote Control
menandmice_noh,4151,udp,Men & Mice Remote Control,[Eggert_Thorlacius],[Eggert_Thorlacius],2007-08-30,,,,,"This entry is an alias to ""menandmice-noh"".
idig-mux,4152,udp,"iDigTech Multiplex
idig_mux,4152,udp,iDigTech Multiplex,[Robin_Findley],[Robin_Findley],2007-05,,,,,"This entry is an alias to ""idig-mux"".
mbl-battd,4153,udp,MBL Remote Battery Monitoring,[Claudio_Procida],[Claudio_Procida],2007-05,,,,,
atlinks,4154,udp,atlinks device discovery,[Scott_Griepentrog],[Scott_Griepentrog],2002-10,,,,,
bzr,4155,udp,Bazaar version control system,[Martin_Pool_2],[Martin_Pool_2],2007-02,,,,,
stat-results,4156,udp,STAT Results,,,,,,,,
stat-scanner,4157,udp,STAT Scanner Control,,,,,,,,
stat-cc,4158,udp,STAT Command Center,[Darwin_Ammala],[Darwin_Ammala],2007-03,,,,,
nss,4159,udp,Network Security Service,[Dave_Wierbowski],[Dave_Wierbowski],2006-08,,,,,
jini-discovery,4160,udp,Jini Discovery,[Mark_Hodapp],[Mark_Hodapp],,,,,,
omscontact,4161,udp,OMS Contact,,,,,,,,
omstopology,4162,udp,OMS Topology,[David_Page],[David_Page],2005-08,,,,,
silverpeakpeer,4163,udp,Silver Peak Peer Protocol,[Damon_Ennis],[Damon_Ennis],2007-03,,,,,
silverpeakcomm,4164,udp,Silver Peak Communication Protocol,[Damon_Ennis],[Damon_Ennis],2007-03,,,,,
altcp,4165,udp,ArcLink over Ethernet,[Dmitry_Brant],[Dmitry_Brant],2007-03,,,,,
joost,4166,udp,Joost Peer to Peer Protocol,[Colm_MacCarthaigh],[Colm_MacCarthaigh],2007-04,,,,,
ddgn,4167,udp,DeskDirect Global Network,[Laurie_Charlwood],[Laurie_Charlwood],2007-08-22,,,,,
pslicser,4168,udp,PrintSoft License Server,[David_Weisgerber],[David_Weisgerber],2007-09-27,,,,,
iadt-disc,4169,udp,Internet ADT Discovery Protocol,[Paul_A_Suhler],[Paul_A_Suhler],2009-02-06,,,,,
,4170,udp,Reserved,,,,,,,,
,4171,udp,Reserved,,,,,,,,
pcoip,4172,udp,PC over IP,[Teradici],[Jeff_Dillabough],2009-12-23,2012-03-06,,,,
